,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,label
34288,43,4,156403,0,6,2,6,0,4,1,0,0,40,39,0,3
34289,71,0,128529,11,9,6,0,1,4,0,0,0,20,39,0,1
34290,36,1,186934,9,13,2,1,0,4,1,0,1848,55,39,1,3
34291,46,0,148489,11,9,3,0,1,1,1,0,0,40,30,0,3
34292,44,2,387770,15,10,6,1,4,4,0,0,0,15,39,0,0
34293,42,4,115511,10,16,2,10,0,4,1,0,0,50,39,0,1
34294,39,4,201410,9,13,2,14,0,4,1,0,1977,45,30,1,3
34295,36,4,220585,7,12,2,4,0,4,1,0,0,50,39,1,3
34296,60,6,282066,9,13,2,4,0,4,1,0,1977,45,39,1,0
34297,37,4,280966,15,10,2,7,0,4,1,0,0,50,39,1,0
34298,26,4,291586,9,13,4,14,3,4,1,0,0,20,39,0,0
34299,24,4,142227,9,13,4,1,1,4,0,0,0,30,39,0,3
34300,17,0,104025,1,7,4,0,3,4,1,0,0,18,39,0,1
34301,45,2,148254,12,14,0,10,1,4,0,0,0,35,39,0,3
34302,54,4,170562,15,10,2,4,0,4,1,0,0,48,39,1,3
34303,22,4,222490,15,10,4,12,3,4,0,0,0,30,39,0,3
34304,63,2,57674,12,14,2,10,0,4,1,0,0,48,39,0,1
34305,22,4,233624,11,9,2,3,0,4,1,0,0,43,39,0,3
34306,27,4,42734,15,10,4,8,1,4,1,0,0,25,39,0,1
34307,33,4,233107,6,5,2,3,0,4,1,0,0,33,26,0,3
34308,64,4,143110,9,13,6,10,1,4,0,0,0,30,39,0,3
34309,50,4,195844,7,12,2,4,0,4,1,0,0,50,39,1,3
34310,44,6,115896,8,11,6,10,4,4,0,0,0,40,39,0,1
34311,31,4,303851,11,9,2,14,0,4,1,0,0,50,39,0,0
34312,44,4,172475,11,9,0,1,1,1,0,0,0,40,40,0,3
34313,53,6,30008,0,6,2,5,0,4,1,0,0,35,39,0,1
34314,33,2,147921,11,9,6,8,4,4,0,0,0,40,39,0,3
34315,34,1,172716,2,8,2,2,0,4,1,0,0,40,39,0,3
34316,27,4,155057,11,9,4,14,1,4,1,0,0,70,39,0,3
34317,43,0,152569,8,11,6,0,1,4,0,0,2339,36,39,0,3
34318,80,6,132728,11,9,4,4,1,4,1,0,0,20,39,0,1
34319,31,4,195136,7,12,0,8,1,4,0,0,0,32,39,0,3
34320,40,4,377322,11,9,2,3,0,2,1,0,0,40,39,1,0
34321,53,2,293941,9,13,2,10,0,4,1,0,0,40,39,0,0
34322,58,4,182123,11,9,2,7,0,4,1,0,0,44,39,0,3
34323,38,4,32528,15,10,2,4,0,4,1,0,0,40,39,1,1
34324,33,4,140206,14,15,2,10,0,4,1,0,0,40,39,1,3
34325,48,2,378221,9,13,2,4,0,4,1,0,0,60,26,1,0
34326,23,4,211601,15,10,2,4,5,2,0,0,0,40,39,0,3
34327,31,6,119411,11,9,4,3,3,4,1,0,0,50,39,0,1
34328,52,6,240013,12,14,2,12,0,4,1,0,0,70,39,0,3
34329,24,4,95552,11,9,4,13,3,4,1,0,0,40,39,0,1
34330,45,6,183710,6,5,2,5,0,4,1,0,0,40,39,0,3
34331,36,4,189382,11,9,2,1,5,4,0,0,0,40,39,1,3
34332,52,4,380633,4,3,6,8,4,4,0,0,0,40,26,0,0
34333,54,4,53407,11,9,2,3,0,4,1,0,0,40,39,0,1
34334,39,4,150480,14,15,2,10,0,4,1,0,0,55,39,1,3
34335,40,4,175674,9,13,2,12,0,4,1,0,0,50,39,1,3
34336,28,4,375313,11,9,4,13,1,1,1,0,0,50,39,0,0
34337,21,0,278391,15,10,4,0,3,4,1,0,0,16,39,0,0
34338,23,4,212888,15,10,4,1,1,4,0,0,0,40,39,0,3
34339,36,5,487085,5,4,4,3,4,2,1,0,0,40,39,0,2
34340,22,4,174461,15,10,4,1,3,4,0,0,0,15,39,0,3
34341,55,2,133201,12,14,2,4,0,4,1,0,0,50,39,0,1
34342,71,4,77253,11,9,4,6,1,4,1,0,0,17,39,0,1
34343,47,4,141511,10,16,2,10,0,4,1,0,0,60,39,1,3
34344,17,5,181608,0,6,4,12,3,4,1,0,0,12,39,0,3
34345,31,4,127610,9,13,2,4,5,4,0,0,0,50,39,1,1
34346,32,4,154571,15,10,4,8,2,1,1,0,0,40,0,0,3
34347,46,4,33842,15,10,2,14,0,4,1,3103,0,40,39,1,1
34348,27,4,150080,9,13,4,4,3,4,0,0,0,40,39,0,3
34349,39,1,30916,15,10,2,4,0,4,1,0,1902,50,39,1,1
34350,40,4,151294,11,9,0,6,1,4,0,0,0,48,39,0,3
34351,30,4,48829,11,9,4,12,1,4,0,0,1602,30,39,0,1
34352,17,4,193769,6,5,4,8,4,4,1,0,0,20,39,0,3
34353,33,4,277455,12,14,4,10,1,4,1,0,0,40,39,0,0
34354,72,4,225780,10,16,4,10,1,4,1,0,0,30,39,0,3
34355,34,1,436341,15,10,1,1,5,4,0,0,0,40,39,1,2
34356,65,4,255386,11,9,4,3,2,1,1,0,0,40,1,0,0
34357,36,4,174938,9,13,2,10,0,4,1,0,1887,50,39,1,3
34358,32,4,174789,11,9,4,7,4,4,1,0,0,40,39,0,3
34359,26,4,245628,15,10,4,1,2,4,1,0,0,40,26,0,3
34360,22,4,228752,11,9,4,6,1,4,1,0,0,40,39,0,3
34361,47,4,354148,14,15,2,10,0,4,1,99999,0,48,39,1,0
34362,31,4,192900,15,10,4,8,1,4,1,0,0,40,39,0,3
34363,28,6,190391,9,13,4,12,1,4,1,0,0,50,39,0,3
34364,38,4,353263,12,14,4,1,1,4,0,0,0,50,22,1,0
34365,34,4,113198,7,12,2,1,0,4,1,0,0,28,39,0,1
34366,44,4,207578,9,13,2,10,0,4,1,0,0,35,39,1,3
34367,27,4,93206,15,10,4,6,3,1,1,0,0,40,39,0,1
34368,50,2,163998,9,13,2,11,0,4,1,0,0,44,39,1,3
34369,47,4,111961,11,9,2,8,5,2,0,0,0,30,39,0,1
34370,20,4,219122,15,10,4,8,1,4,1,0,0,40,39,0,3
34371,24,4,111445,11,9,4,12,1,4,1,0,0,38,39,0,1
34372,29,1,309778,15,10,2,13,0,4,1,0,0,40,39,1,0
34373,37,2,223020,8,11,4,8,4,2,0,0,0,32,39,0,3
34374,42,4,303155,7,12,0,1,1,4,1,0,0,40,39,0,0
34375,20,0,41035,15,10,4,0,3,4,1,0,0,20,39,0,1
34376,68,4,159191,15,10,4,1,1,4,0,0,0,40,39,0,3
34377,22,2,244408,15,10,4,1,1,1,0,0,0,40,40,0,3
34378,72,6,473748,11,9,2,12,0,4,1,0,0,30,39,0,2
34379,45,1,71823,15,10,2,1,0,2,1,0,0,20,39,0,1
34380,30,2,83066,11,9,2,8,0,2,1,0,0,40,39,0,1
34381,33,4,150154,11,9,2,3,0,4,1,0,0,40,39,0,3
34382,43,4,190786,11,9,2,8,0,4,1,0,0,40,39,1,3
34383,56,4,178033,15,10,6,4,1,4,1,4416,0,60,39,0,3
34384,25,6,159909,8,11,2,5,0,4,1,0,0,40,39,0,3
34385,41,4,190885,11,9,0,9,1,4,0,0,0,40,13,0,3
34386,25,4,243786,9,13,4,8,1,4,0,0,0,37,39,0,3
34387,31,7,124020,7,12,2,13,0,4,1,0,0,40,39,1,1
34388,36,4,159016,11,9,2,7,0,4,1,0,0,38,39,0,3
34389,37,4,183800,9,13,2,4,0,4,1,0,0,40,39,1,3
34390,58,6,193434,11,9,2,3,0,4,1,0,0,20,39,0,3
34391,26,4,245029,9,13,4,1,1,2,0,0,0,40,39,0,3
34392,55,4,98746,15,10,2,13,0,4,1,0,0,50,2,1,1
34393,46,1,140664,15,10,2,4,0,4,1,0,0,48,39,1,3
34394,44,4,344920,9,13,4,1,1,4,0,0,1617,20,39,0,0
34395,44,4,169980,1,7,2,8,0,2,1,0,0,60,39,0,3
34396,28,7,155397,9,13,4,4,1,4,1,0,0,55,39,0,3
34397,42,4,245317,0,6,2,14,0,4,1,0,0,50,39,0,3
34398,41,4,74182,11,9,0,3,1,4,1,0,0,40,39,0,1
34399,39,4,280570,9,13,2,4,0,4,1,0,0,45,39,0,0
34400,64,6,30664,8,11,2,5,0,4,1,0,0,30,39,0,1
34401,20,4,109952,15,10,4,6,3,4,1,0,0,25,39,0,1
34402,45,2,192793,15,10,2,11,0,4,1,0,0,40,39,1,3
34403,31,4,243442,11,9,2,1,0,4,1,0,0,50,39,0,3
34404,36,1,106297,12,14,2,4,0,4,1,0,0,40,39,1,1
34405,32,4,328060,6,5,5,8,4,3,0,0,0,40,26,0,0
34406,33,6,48702,8,11,2,5,0,4,1,0,0,65,39,0,1
34407,51,6,111283,11,9,0,4,1,4,0,99999,0,35,39,1,1
34408,36,4,484024,11,9,0,7,4,4,1,0,0,40,39,0,2
34409,40,4,208470,11,9,4,3,1,4,1,0,0,40,39,0,3
34410,44,4,172032,8,11,2,1,0,4,1,7298,0,51,39,1,3
34411,40,4,29927,11,9,0,1,4,4,0,0,0,45,9,0,1
34412,46,4,98012,8,11,0,1,1,4,0,0,0,40,39,0,1
34413,31,6,108468,14,15,2,10,0,4,1,0,0,60,39,1,1
34414,30,4,207301,11,9,4,12,1,4,0,0,1980,40,39,0,3
34415,26,4,168403,11,9,2,6,0,4,1,0,0,40,39,0,3
34416,25,4,66935,9,13,4,8,2,4,1,0,0,40,39,0,1
34417,35,6,42044,7,12,2,3,0,4,1,0,0,40,39,0,1
34418,29,4,184806,14,15,4,10,2,4,1,0,0,50,39,0,3
34419,39,4,1455435,7,12,5,3,1,4,1,0,0,40,39,0,2
34420,44,6,445382,15,10,0,8,4,4,1,0,0,40,39,0,2
34421,37,4,278576,11,9,2,7,0,4,1,0,0,60,39,1,0
34422,79,6,84979,8,11,2,12,0,4,1,0,0,20,39,1,1
34423,36,4,659504,9,13,2,4,0,2,1,0,0,45,39,1,2
34424,44,4,136986,15,10,2,3,0,4,1,0,0,60,39,1,1
34425,23,4,278107,11,9,2,7,0,4,1,0,1573,30,39,0,0
34426,27,4,96219,9,13,4,1,1,4,0,0,0,45,39,0,1
34427,46,6,131091,9,13,2,12,0,4,1,0,1902,40,39,1,1
34428,58,4,205410,11,9,2,3,0,4,1,0,0,40,39,0,3
34429,36,4,416745,7,12,0,4,1,4,1,0,0,48,39,0,2
34430,36,4,180667,11,9,2,3,0,4,1,0,1887,60,39,1,3
34431,21,4,72119,15,10,4,1,1,4,1,0,0,45,39,0,1
34432,41,7,108945,11,9,4,14,1,4,0,14344,0,40,39,1,1
34433,49,1,195949,11,9,2,7,0,4,1,0,0,40,39,0,3
34434,34,4,101345,9,13,2,12,5,4,0,0,0,40,39,1,1
34435,29,4,439263,11,9,2,11,0,4,1,0,0,35,29,0,2
34436,63,4,213095,9,13,2,4,0,4,1,0,0,50,39,1,3
34437,29,1,59932,9,13,4,10,1,4,0,0,0,40,39,0,1
34438,65,4,172815,15,10,2,5,0,4,1,0,0,40,39,0,3
34439,26,4,40915,9,13,4,8,1,4,0,0,0,25,39,0,1
34440,42,4,139012,10,16,2,10,0,1,1,0,0,40,36,1,3
34441,44,4,121781,15,10,0,1,1,1,0,0,0,37,39,0,1
34442,51,0,130667,11,9,5,0,1,2,1,0,0,6,39,0,1
34443,41,6,147110,11,9,2,7,0,4,1,0,0,25,39,0,3
34444,22,2,237811,7,12,4,1,3,2,0,0,0,35,14,0,3
34445,36,0,128640,15,10,2,0,5,4,0,0,0,25,39,0,1
34446,18,4,111476,1,7,4,6,3,4,1,0,0,40,39,0,1
34447,33,2,289716,0,6,2,14,0,4,1,0,0,40,39,0,0
34448,46,2,141944,9,13,2,10,0,4,1,0,0,38,39,1,3
34449,49,4,323773,1,7,2,9,2,4,0,0,0,40,39,0,0
34450,41,7,176663,11,9,2,1,5,4,0,0,0,40,39,0,3
34451,52,4,155233,15,10,0,1,4,4,0,0,0,40,39,0,3
34452,40,4,143327,15,10,5,6,1,4,1,0,0,40,39,0,3
34453,53,1,177212,15,10,4,10,4,4,0,0,0,40,39,0,3
34454,45,6,123088,11,9,2,3,0,4,1,0,0,50,39,0,1
34455,30,2,47085,0,6,2,3,0,4,1,0,0,40,39,0,1
34456,56,4,102106,11,9,2,6,0,4,1,0,0,40,39,0,1
34457,24,4,235894,11,9,2,3,0,4,1,0,0,40,39,0,3
34458,71,6,172046,5,4,2,5,0,4,1,0,0,50,39,0,3
34459,20,6,197207,11,9,0,12,1,4,0,0,0,30,39,0,3
34460,26,4,152452,9,13,2,13,0,4,1,0,0,50,39,0,3
34461,34,4,172928,11,9,2,12,0,4,1,0,0,65,39,0,3
34462,36,0,214896,6,5,0,0,4,4,0,0,0,40,26,0,3
34463,49,4,116338,11,9,5,10,4,4,0,0,653,60,39,0,1
34464,48,4,276664,10,16,2,10,0,4,1,0,1902,50,39,1,0
34465,22,4,59924,11,9,4,8,3,4,0,0,0,40,39,0,1
34466,30,4,194141,15,10,0,7,1,4,1,0,1617,40,39,0,3
34467,51,4,95128,11,9,0,3,1,4,1,0,0,40,39,0,1
34468,46,4,292504,15,10,3,12,4,4,0,0,0,40,39,0,0
34469,32,5,45796,11,9,2,4,0,4,1,0,0,45,39,0,1
34470,42,4,119359,14,15,2,12,5,0,0,15024,0,40,35,1,1
34471,52,7,104280,15,10,2,13,0,4,1,0,0,50,39,0,1
34472,57,4,172291,11,9,0,1,2,2,0,0,0,40,39,0,3
34473,35,4,180988,15,10,0,1,4,4,0,0,0,39,39,0,3
34474,52,4,110748,12,14,2,10,0,4,1,0,0,50,39,1,1
34475,59,0,556688,6,5,0,0,1,4,0,0,0,12,39,0,2
34476,36,4,22494,15,10,0,4,4,4,0,0,0,40,39,0,1
34477,33,4,267859,15,10,2,4,0,4,1,0,0,40,5,1,0
34478,67,2,256821,11,9,0,11,1,2,1,0,0,20,39,0,0
34479,31,6,117346,15,10,2,12,0,4,1,0,0,48,39,0,1
34480,31,4,62374,11,9,2,10,0,4,1,0,0,50,39,0,1
34481,28,4,314659,15,10,4,7,1,4,1,0,0,42,39,0,0
34482,72,0,114761,5,4,6,0,4,4,0,0,0,20,39,0,1
34483,36,4,93225,11,9,0,3,1,4,1,0,0,40,39,0,1
34484,58,6,165315,11,9,2,12,0,4,1,0,0,35,39,1,3
34485,56,4,124771,11,9,2,7,0,4,1,0,0,40,39,0,1
34486,35,4,27408,15,10,4,12,1,4,1,0,0,40,39,0,1
34487,37,4,198841,8,11,2,3,0,4,1,0,0,40,39,1,3
34488,44,4,271792,9,13,3,4,4,4,0,0,0,40,39,0,0
34489,26,4,64289,11,9,4,5,3,4,1,0,0,40,39,0,1
34490,51,4,183390,11,9,2,14,0,4,1,0,0,40,39,0,3
34491,31,4,240771,15,10,2,3,0,4,1,4386,0,50,39,1,3
34492,30,4,234919,15,10,4,12,3,4,0,0,0,40,8,0,3
34493,20,4,88231,15,10,4,1,1,4,0,0,0,40,39,0,1
34494,21,4,154422,15,10,4,1,3,1,0,0,0,40,39,0,3
34495,37,4,119098,9,13,2,10,0,4,1,0,0,50,39,1,1
34496,53,7,151580,8,11,2,10,0,4,1,4386,0,40,39,1,3
34497,54,4,118793,11,9,2,1,0,4,1,0,0,45,39,0,1
34498,32,0,30499,9,13,0,0,4,4,0,0,0,32,39,0,1
34499,34,0,166545,15,10,2,0,5,4,0,7688,0,6,39,1,3
34500,30,4,271710,9,13,2,12,0,4,1,7298,0,50,39,1,0
34501,43,7,308498,11,9,3,4,4,4,0,0,0,40,39,0,0
34502,48,4,172695,8,11,0,8,3,4,0,0,0,40,39,0,3
34503,42,6,29962,9,13,2,12,0,4,1,0,0,48,39,0,1
34504,62,4,200332,11,9,2,7,0,4,1,0,0,40,39,0,3
34505,31,4,291702,11,9,2,3,0,4,1,0,0,40,39,0,0
34506,22,4,67234,11,9,4,12,1,4,1,0,0,60,39,0,1
34507,45,4,168038,9,13,2,4,0,4,1,0,0,32,39,0,3
34508,34,4,137814,15,10,5,12,1,4,1,0,0,45,39,0,3
34509,64,4,126233,11,9,2,4,0,4,1,0,0,20,39,0,1
34510,42,6,79036,9,13,2,5,0,4,1,0,0,65,39,0,1
34511,60,6,327474,11,9,2,12,0,4,1,0,0,70,39,0,0
34512,44,4,145160,11,9,4,3,2,4,1,0,0,58,39,0,3
34513,67,0,37092,5,4,2,0,0,4,1,0,0,4,39,0,1
34514,45,4,129387,7,12,0,13,4,4,0,0,0,40,0,0,1
34515,53,6,33304,14,15,2,10,0,4,1,0,0,38,39,1,1
34516,37,4,359001,8,11,2,14,0,4,1,15024,0,50,39,1,0
34517,32,0,143162,0,6,2,0,5,4,0,0,0,40,39,0,3
34518,23,4,133515,11,9,4,8,1,4,0,0,0,35,39,0,1
34519,28,4,168901,9,13,2,10,0,1,1,0,0,40,36,0,3
34520,55,4,750972,5,4,2,3,0,4,1,0,0,41,39,0,2
34521,58,4,142924,12,14,4,1,1,4,0,0,0,24,39,1,3
34522,74,5,228075,15,10,2,4,0,4,1,20051,0,25,39,1,3
34523,27,4,91189,11,9,4,1,3,4,1,0,0,40,39,0,1
34524,37,4,290609,11,9,0,1,4,2,0,0,0,40,39,0,0
34525,22,0,31102,15,10,4,0,3,1,0,0,0,4,35,0,1
34526,44,6,216921,0,6,2,8,0,4,1,0,0,70,39,0,3
34527,23,4,120046,7,12,4,1,3,4,1,0,0,40,39,0,1
34528,41,4,324629,9,13,2,4,0,4,1,0,0,40,41,0,0
34529,45,4,81132,15,10,2,13,0,1,1,0,0,55,39,1,1
34530,29,4,160279,11,9,0,7,4,4,1,0,0,40,39,0,3
34531,33,4,229732,9,13,4,12,1,4,1,0,0,45,39,1,3
34532,61,2,144723,12,14,2,4,0,4,1,7298,0,60,39,1,3
34533,29,4,148431,7,12,2,12,5,3,0,7688,0,45,39,1,3
34534,22,4,160398,15,10,4,12,2,4,1,0,0,38,39,0,3
34535,28,4,129460,6,5,4,3,1,4,1,0,0,40,8,0,1
34536,30,4,252752,9,13,2,10,5,4,0,0,0,40,39,0,0
34537,20,4,58222,15,10,4,6,3,4,1,0,0,20,39,0,1
34538,28,0,424884,0,6,5,0,1,4,1,0,0,30,39,0,2
34539,45,4,114459,11,9,2,3,0,4,1,0,0,50,39,1,1
34540,19,0,46400,15,10,4,0,1,4,0,0,0,24,39,0,1
34541,42,4,223934,7,12,0,4,4,4,0,0,0,40,39,0,3
34542,34,4,84119,11,9,4,3,3,4,1,0,0,40,39,0,1
34543,31,4,159123,9,13,2,10,0,4,1,0,0,60,39,1,3
34544,23,4,195532,9,13,4,4,3,4,0,0,0,40,39,0,3
34545,50,4,191299,11,9,2,3,0,4,1,0,0,50,39,0,3
34546,40,4,198316,0,6,2,4,0,4,1,0,0,40,39,1,3
34547,57,4,162301,11,9,0,1,1,4,0,0,0,45,39,0,3
34548,35,4,143152,15,10,2,1,5,4,0,3908,0,27,39,0,3
34549,24,4,92609,9,13,4,4,3,4,1,0,0,45,39,0,1
34550,27,4,247819,15,10,4,1,1,4,0,0,0,15,39,0,0
34551,27,2,229223,15,10,4,11,3,4,0,0,0,40,39,1,3
34552,45,5,142719,11,9,2,12,0,4,1,0,0,40,39,0,3
34553,80,4,86111,10,16,2,10,0,4,1,0,0,30,39,0,1
34554,23,7,35633,15,10,4,8,1,4,1,0,0,50,39,0,1
34555,46,4,164749,15,10,2,4,0,4,1,0,0,40,39,1,3
34556,38,4,607848,9,13,2,12,0,4,1,0,0,40,39,1,2
34557,50,4,173630,11,9,0,12,1,4,1,0,0,60,39,0,3
34558,90,4,311184,9,13,2,12,0,4,1,0,0,20,0,0,0
34559,55,4,49737,15,10,2,12,0,4,1,0,0,50,39,0,1
34560,72,4,183616,11,9,2,4,5,4,0,0,0,50,9,0,3
34561,65,4,129426,15,10,6,1,1,4,0,0,0,40,39,0,1
34562,37,4,454915,0,6,0,3,1,4,1,0,0,40,39,0,2
34563,39,7,55568,11,9,2,1,5,4,0,0,0,40,39,0,1
34564,38,4,29874,8,11,2,3,0,4,1,0,0,40,39,0,1
34565,46,4,393715,15,10,2,4,0,4,1,15024,0,50,39,1,0
34566,50,4,143953,11,9,2,12,0,4,1,0,0,65,39,1,3
34567,54,4,90363,7,12,2,4,0,4,1,0,0,40,39,1,1
34568,40,4,53727,12,14,4,12,1,4,1,0,0,50,39,1,1
34569,30,4,130021,5,4,2,3,0,4,1,2829,0,40,39,0,1
34570,50,4,173630,11,9,2,5,0,4,1,0,0,35,39,0,3
34571,28,4,410351,15,10,4,3,1,4,1,0,0,30,39,0,2
34572,34,4,399386,8,11,2,3,0,4,1,0,0,53,39,0,2
34573,55,4,157932,11,9,0,6,1,4,1,0,0,40,39,0,3
34574,20,4,133061,11,9,4,6,3,4,1,0,0,40,39,0,1
34575,19,0,46400,15,10,4,0,1,4,0,0,0,32,39,0,1
34576,21,4,107895,15,10,4,1,1,4,1,0,0,35,39,0,1
34577,39,4,63021,15,10,0,8,1,4,0,0,0,20,39,0,1
34578,43,4,186144,11,9,2,3,0,4,1,0,0,40,39,1,3
34579,33,2,27959,11,9,4,8,4,0,1,0,0,40,39,0,1
34580,26,4,179569,15,10,4,1,1,4,0,0,0,40,39,0,3
34581,45,7,101299,10,16,2,10,0,4,1,0,0,40,39,1,1
34582,31,7,113129,15,10,4,8,3,4,0,0,0,65,39,0,1
34583,32,4,316470,4,3,2,3,0,4,1,0,0,60,26,0,0
34584,60,6,89884,11,9,2,12,0,4,1,0,0,50,39,0,1
34585,41,4,32121,11,9,2,7,0,4,1,0,0,40,39,1,1
34586,21,4,315303,15,10,4,8,3,2,1,0,0,20,39,0,0
34587,27,4,254500,15,10,0,1,4,2,0,0,0,36,39,0,0
34588,33,4,419895,4,3,0,6,4,4,1,0,0,40,26,0,2
34589,43,4,159549,11,9,2,3,0,4,1,0,0,40,39,0,3
34590,27,4,160786,1,7,2,3,0,4,1,0,1902,40,39,1,3
34591,18,6,258474,0,6,4,5,3,4,1,0,0,40,39,0,0
34592,48,6,370119,15,10,2,4,0,4,1,0,0,40,39,1,0
34593,37,4,50837,5,4,0,4,1,4,1,0,0,50,39,0,1
34594,58,4,137506,11,9,2,7,0,4,1,0,0,40,39,0,3
34595,57,4,548256,2,8,2,14,0,2,1,7688,0,40,39,1,2
34596,42,2,175642,9,13,4,1,1,4,0,99999,0,40,39,1,3
34597,24,4,183594,11,9,4,1,2,4,1,0,0,40,39,0,3
34598,26,4,341353,9,13,4,8,2,4,1,0,0,15,39,0,0
34599,43,5,247981,11,9,0,3,4,4,1,5455,0,50,39,0,0
34600,34,4,193565,1,7,2,3,0,4,1,0,0,40,39,0,3
34601,38,4,39606,9,13,2,4,5,4,0,0,0,40,39,0,1
34602,51,6,127149,1,7,2,5,0,4,1,0,0,45,39,1,1
34603,31,0,233371,11,9,2,0,5,2,0,0,0,45,39,0,3
34604,49,6,182752,10,16,2,10,5,4,0,0,0,35,39,1,3
34605,26,4,269060,9,13,4,1,3,4,0,0,0,40,39,0,0
34606,28,4,179949,11,9,0,14,4,2,0,0,0,20,39,0,3
34607,22,1,32950,15,10,2,12,0,4,1,0,1902,37,39,0,1
34608,26,4,160445,11,9,0,3,1,4,1,0,0,40,39,0,3
34609,45,4,223999,6,5,2,8,0,4,1,0,1848,40,39,1,3
34610,39,4,81487,15,10,0,4,4,4,0,0,625,40,39,0,1
34611,23,4,314539,11,9,2,12,0,4,1,0,0,40,39,0,0
34612,62,0,337721,11,9,2,0,0,4,1,0,0,8,39,0,0
34613,42,2,100793,9,13,2,10,0,4,1,0,0,60,39,1,1
34614,39,1,255407,11,9,2,3,0,4,1,0,0,40,39,0,0
34615,43,1,92775,8,11,0,3,1,4,1,0,0,40,39,0,1
34616,33,6,33308,15,10,4,5,1,4,1,0,0,70,39,0,1
34617,68,7,493363,9,13,2,4,0,4,1,0,0,20,39,0,2
34618,30,0,159589,12,14,2,0,0,4,1,0,0,46,39,1,3
34619,32,4,107218,9,13,4,1,1,1,1,0,0,40,39,0,1
34620,25,4,123586,15,10,4,1,4,3,1,0,0,40,39,0,1
34621,53,4,158352,4,3,2,8,2,4,0,0,0,24,22,0,3
34622,38,4,76317,8,11,2,4,0,4,1,0,0,55,39,1,1
34623,62,0,176753,11,9,2,0,0,4,1,0,0,40,39,0,3
34624,20,4,122346,11,9,4,7,3,4,1,0,0,40,39,0,1
34625,26,4,463194,11,9,2,3,0,4,1,0,0,40,39,0,2
34626,23,4,162228,11,9,4,14,3,4,1,0,0,40,39,0,3
34627,43,7,115005,11,9,0,13,1,4,0,0,0,40,39,0,1
34628,29,7,183285,15,10,4,11,1,4,1,0,0,36,39,0,3
34629,34,4,169605,0,6,5,8,4,4,0,0,0,36,39,0,3
34630,24,4,450695,15,10,4,12,3,4,1,0,0,35,39,0,2
34631,44,2,124692,12,14,2,10,0,4,1,0,0,35,39,1,1
34632,19,4,63918,15,10,4,1,1,4,1,0,0,40,39,0,1
34633,47,4,102569,9,13,2,1,0,4,1,0,0,40,39,1,1
34634,40,4,289309,15,10,0,8,1,4,0,0,0,48,39,0,0
34635,45,4,101825,11,9,6,12,4,4,0,0,0,45,39,0,1
34636,43,4,206833,11,9,5,6,4,2,0,0,0,45,39,0,3
34637,22,0,77873,6,5,4,0,1,4,1,0,0,30,39,0,1
34638,50,4,145333,10,16,0,10,2,4,1,10520,0,50,39,1,3
34639,72,0,194548,15,10,3,0,1,4,1,0,0,3,39,0,3
34640,29,4,206351,9,13,4,10,1,4,1,0,0,40,39,0,3
34641,47,4,198200,9,13,4,4,1,4,1,0,0,50,39,0,3
34642,24,4,140001,11,9,4,12,3,4,1,0,0,35,8,0,3
34643,22,0,287988,15,10,4,0,1,4,1,0,0,15,39,0,0
34644,21,4,143604,11,9,4,1,3,4,0,0,0,40,39,0,3
34645,30,6,146161,11,9,2,4,0,4,1,0,1887,50,39,1,3
34646,37,4,196529,15,10,6,8,1,4,0,2354,0,40,0,0,3
34647,74,6,192413,14,15,0,10,2,4,1,0,0,40,39,0,3
34648,70,6,139889,15,10,2,5,0,4,1,2653,0,70,39,0,3
34649,27,4,104917,8,11,2,3,0,4,1,0,0,40,39,0,1
34650,32,2,161478,9,13,0,1,4,1,0,0,0,46,39,0,3
34651,30,4,35644,1,7,2,6,0,4,1,0,0,50,39,0,1
34652,29,2,116751,8,11,0,11,4,4,1,0,0,56,39,0,1
34653,18,4,238867,1,7,4,6,3,4,1,0,1602,40,39,0,3
34654,31,4,265706,11,9,2,3,0,4,1,7298,0,40,39,1,0
34655,39,7,179668,15,10,2,11,0,4,1,0,0,70,39,0,3
34656,21,4,57951,15,10,4,8,3,4,0,0,0,30,39,0,1
34657,31,4,176711,11,9,2,14,0,4,1,0,0,38,39,0,3
34658,33,2,368675,15,10,2,11,0,4,1,0,0,40,39,0,0
34659,39,4,216149,14,15,0,10,1,4,1,0,0,70,39,1,3
34660,29,4,173851,11,9,2,3,0,4,1,0,0,40,39,0,3
34661,34,4,90705,15,10,2,13,0,4,1,0,1485,40,39,0,1
34662,52,7,216342,9,13,6,4,4,4,0,0,0,55,39,0,3
34663,35,4,140752,11,9,4,12,1,4,1,0,0,25,39,0,3
34664,33,4,116508,0,6,2,3,0,4,1,0,0,40,39,0,1
34665,40,0,224361,6,5,0,0,4,4,0,0,0,5,5,0,3
34666,43,4,180303,9,13,2,4,0,1,1,0,0,50,39,1,3
34667,66,0,196736,3,2,4,0,1,2,1,0,0,30,39,0,3
34668,51,2,110327,9,13,2,4,0,4,1,0,0,40,39,1,1
34669,36,4,185607,11,9,4,8,4,4,0,0,0,30,39,0,3
34670,17,2,244856,1,7,4,10,3,4,0,0,0,40,39,0,3
34671,32,4,198068,11,9,2,3,0,4,1,0,0,40,39,0,3
34672,39,4,97136,11,9,4,7,4,2,0,0,0,40,39,0,1
